genetics_bool,genetic_sd,slot_duration,start_abdominal,timestep,simultaneous_fixation,clutch_m,clutch_sd,noise_sd,n_embryos,smallest_n,total_clutches,chisquare,chi_pvalue,pearsonsR,Rsquared,pear_pvalue
False,0,120,42,2,False,1,0,20,125,14,125,1.62666666667,0.950641145889,0.97077024559,0.942394869722,4.3364841125e-78
True,10,60,42,2,False,1,0,20,129,6,129,3.7,0.717198024848,0.941827964413,0.88703991455,5.43904067205e-62
True,10,30,42,2,True,1,0,20,129,3,129,3.93548387097,0.685406961536,0.956124974114,0.914174966125,1.42180843351e-69
False,0,120,42,2,False,1,0,20,124,18,124,3.5652173913,0.735273560305,0.971436731396,0.943689323105,4.53192346164e-78
True,10,120,42,2,True,1,0,20,122,18,122,0.833333333333,0.991149975267,0.937258926961,0.878454296168,9.407422976e-57
True,5,60,42,2,False,1,0,20,97,2,97,2.18181818182,0.902240238866,0.9798251623,0.960057348677,3.08214430956e-68
True,10,60,42,2,True,1,0,20,123,6,123,3.78947368421,0.705141054904,0.973826470217,0.948337994096,1.04192842098e-79
True,5,30,42,2,True,1,0,20,119,2,119,1.65,0.948915707122,0.976528248196,0.953607419526,7.31637525225e-80
False,0,120,42,2,False,1,0,20,105,14,105,5.60526315789,0.468826615617,0.972180791404,0.945135491174,9.54976226623e-67
True,5,30,42,2,False,1,0,20,131,2,131,2.41860465116,0.877463570308,0.984780450366,0.969792535423,6.60285357475e-100
True,10,30,42,2,True,1,0,20,127,2,127,2.66666666667,0.849368556151,0.95659061583,0.915065606294,8.69556805501e-69
False,0,60,42,2,True,1,0,20,118,6,118,2.5,0.868467665482,0.985195636288,0.970610441762,1.07235509269e-90
True,5,30,42,2,False,1,0,20,110,2,110,1.0,0.985612322033,0.979614335543,0.959644246401,4.09163430169e-77
False,0,120,42,2,True,1,0,20,118,16,118,1.42528735632,0.964302109356,0.979751517409,0.959913035865,7.10704889791e-83
False,0,30,42,2,True,1,0,20,134,2,134,0.46511627907,0.998237454074,0.987152484556,0.974470027766,5.14853971261e-107
True,10,60,42,2,False,1,0,20,106,5,106,5.34615384615,0.500242528425,0.963068953781,0.927501809737,4.41992585934e-61
True,10,120,42,2,False,1,0,20,107,12,107,4.29508196721,0.636811189397,0.962202223657,0.925833119211,3.91513049003e-61
False,0,60,42,2,False,1,0,20,103,3,103,4.90322580645,0.556283838242,0.987164228217,0.974493213472,2.75625851762e-82
True,10,60,42,2,False,1,0,20,135,6,135,6.61016949153,0.35840632556,0.959145815619,0.91996069562,8.44702230547e-75
True,5,120,42,2,True,1,0,20,116,12,116,4.38709677419,0.624444211435,0.972306596072,0.945380116764,8.19425949504e-74
True,10,120,42,2,False,1,0,20,127,13,127,6.3768115942,0.382328737319,0.940436519158,0.884420846566,2.03615362862e-60
False,0,30,42,2,False,1,0,20,132,3,132,1.84375,0.933493244374,0.986737407516,0.973650711391,1.5842392255e-104
False,0,30,42,2,False,1,0,20,112,2,112,4.24390243902,0.643707473416,0.985014523459,0.970253611425,8.42517320175e-86
True,5,120,42,2,False,1,0,20,119,12,119,1.22580645161,0.975590869343,0.966663272051,0.934437881532,4.52467593486e-71
True,10,60,42,2,True,1,0,20,118,5,118,8.52,0.202426258287,0.95788157897,0.91753711933,1.07183078027e-64
True,5,30,42,2,True,1,0,20,139,2,139,1.85365853659,0.932653430677,0.97963842673,0.959691447127,2.04785400637e-97
True,10,60,42,2,True,1,0,20,104,4,104,2.0,0.919698602929,0.94083171802,0.885164321632,9.69264559236e-50
False,0,60,42,2,True,1,0,20,112,6,112,2.52307692308,0.865876102729,0.983186007293,0.966654724937,4.51205186773e-83
False,0,60,42,2,True,1,0,20,118,4,118,1.51219512195,0.958680368093,0.984765055567,0.969762214666,5.58761659245e-90
True,10,30,42,2,True,1,0,20,117,2,117,3.0,0.808846830538,0.96736025453,0.935785862045,2.10652786246e-70
True,5,120,42,2,True,1,0,20,117,12,117,2.0,0.919698602929,0.972889014323,0.946513034191,5.70994656115e-75
False,0,60,42,2,True,1,0,20,120,6,120,2.66666666667,0.849368556151,0.983487571307,0.967247802915,1.8679854796e-89
True,10,60,42,2,False,1,0,20,123,8,123,3.70731707317,0.716213469984,0.9597119047,0.921046940023,1.47241260912e-68
True,5,30,42,2,False,1,0,20,127,2,127,2.66666666667,0.849368556151,0.982408434538,0.965126332252,5.83851651959e-93
True,10,60,42,2,False,1,0,20,109,5,109,0.708333333333,0.994309454983,0.958660927763,0.919030774419,3.15745622967e-60
True,10,60,42,2,False,1,0,20,122,7,122,2.81081081081,0.832189932927,0.960210313975,0.922003847064,2.53028013304e-68
True,10,120,42,2,True,1,0,20,123,18,123,1.70833333333,0.944476108144,0.94552330567,0.894014321566,8.14732214943e-61
True,5,60,42,2,True,1,0,20,115,5,115,8.30769230769,0.216416475835,0.979790536497,0.95998949541,8.05345314837e-81
True,10,120,42,2,False,1,0,20,107,11,107,15.4814814815,0.0168249217947,0.948161509152,0.899010247437,4.34043210855e-54
True,10,60,42,2,True,1,0,20,131,6,131,8.5,0.203711090513,0.955831238204,0.913613355926,1.8446556797e-70
False,0,60,42,2,False,1,0,20,115,5,115,1.57692307692,0.954222075558,0.987815241679,0.975778951693,3.85985939629e-93
False,0,60,42,2,False,1,0,20,128,5,128,1.38181818182,0.966955100678,0.98380665982,0.967875543906,6.1450461469e-96
False,0,120,42,2,False,1,0,20,106,12,106,2.22950819672,0.89742716995,0.972709664428,0.946164091272,8.31591204482e-68
True,5,60,42,2,True,1,0,20,120,5,120,2.28571428571,0.891636701089,0.979303785851,0.959035904983,1.01345762095e-83
False,0,60,42,2,True,1,0,20,117,7,117,0.722222222222,0.993998869503,0.987133081086,0.974431719773,2.08454483435e-93
True,5,30,42,2,False,1,0,20,118,2,118,2.0,0.919698602929,0.978484377264,0.95743167655,2.31780756938e-81
True,5,30,42,2,True,1,0,20,127,3,127,2.81355932203,0.831856961421,0.97622248915,0.953010348322,7.29521884549e-85
True,10,30,42,2,False,1,0,20,111,3,111,4.27586206897,0.639399696037,0.957479938504,0.916767832638,1.13924505754e-60
True,5,60,42,2,True,1,0,20,135,6,135,2.58064516129,0.859335258222,0.978200090945,0.956875417924,1.14243406914e-92
False,0,30,42,2,False,1,0,20,126,2,126,8.65,0.194239567026,0.98778893146,0.975726973116,5.46119726143e-102
True,10,60,42,2,False,1,0,20,135,5,135,1.03846153846,0.984112173458,0.954873353075,0.911783120412,5.47178384883e-72
True,5,60,42,2,False,1,0,20,114,6,114,2.68852459016,0.846800854786,0.975161588467,0.950940123622,3.69632304063e-75
False,0,60,42,2,False,1,0,20,133,7,133,2.24324324324,0.896023787512,0.985258127569,0.970733577941,2.48907540306e-102
False,0,120,42,2,False,1,0,20,121,14,121,0.739726027397,0.993593272768,0.978220627972,0.95691559699,4.11813589623e-83
True,5,120,42,2,False,1,0,20,133,19,133,2.46464646465,0.87240311787,0.968203420666,0.93741786379,1.05631000346e-80
False,0,120,42,2,False,1,0,20,133,15,133,5.46153846154,0.486117440583,0.970150818708,0.941192611039,1.79152072913e-82
True,5,60,42,2,True,1,0,20,125,4,125,1.0,0.985612322033,0.979145320955,0.958725559549,5.36415912287e-87
False,0,60,42,2,False,1,0,20,118,5,118,5.50943396226,0.480317216174,0.979311379967,0.959050778932,2.44311946365e-82
False,0,30,42,2,True,1,0,20,124,2,124,1.85365853659,0.932653430677,0.989458188789,0.979027507362,3.04124111496e-104
True,10,30,42,2,True,1,0,20,107,2,107,0.790697674419,0.992320772518,0.952940219612,0.908095062155,3.06284698629e-56
False,0,120,42,2,True,1,0,20,126,15,126,4.64197530864,0.590480986828,0.972686559562,0.946119143153,1.64105540531e-80
False,0,120,42,2,True,1,0,20,124,13,124,8.90322580645,0.179094180107,0.974416820652,0.949488140369,5.96944735949e-81
False,0,60,42,2,True,1,0,20,118,6,118,2.22222222222,0.898168522291,0.98692191177,0.974014859932,8.48101395751e-94
True,5,120,42,2,False,1,0,20,137,16,137,3.37209302326,0.760902002697,0.965687030992,0.932551441827,6.40558504986e-81
False,0,60,42,2,False,1,0,20,122,5,122,3.55555555556,0.736564201708,0.982032344145,0.964387524947,9.23245078641e-89
False,0,60,42,2,True,1,0,20,126,7,126,2.27777777778,0.892461919576,0.986122466402,0.972437518743,1.44564098532e-98
True,5,60,42,2,False,1,0,20,125,7,125,1.31506849315,0.970820311394,0.971248306196,0.943323272289,1.59572941838e-78
True,5,30,42,2,True,1,0,20,131,2,131,0.95,0.987436866218,0.976335711474,0.9532314215,1.16973058076e-87
True,10,120,42,2,False,1,0,20,106,10,106,4.58823529412,0.597599330765,0.960885355577,0.923300666563,8.2895473891e-60
False,0,60,42,2,False,1,0,20,111,6,111,1.40625,0.965477114891,0.989611273198,0.979330472041,1.1808616137e-93
False,0,120,42,2,False,1,0,20,129,16,129,2.85365853659,0.82697741637,0.978770013709,0.957990739737,2.75908325036e-89
False,0,30,42,2,True,1,0,20,127,3,127,0.774193548387,0.992747823472,0.989166859189,0.978451075317,4.97017680849e-106
True,5,120,42,2,False,1,0,20,116,13,116,5.2,0.518429575936,0.965140634962,0.931496445254,3.33669806245e-68
True,5,60,42,2,True,1,0,20,129,7,129,8.40579710145,0.209854912785,0.978029687197,0.956542069038,2.37718422378e-88
False,0,60,42,2,False,1,0,20,128,7,128,2.84210526316,0.828387415439,0.986538249767,0.973257718253,5.89099941218e-101
False,0,120,42,2,False,1,0,20,132,15,132,1.81818181818,0.93563785413,0.980025216159,0.960449424308,4.65257295891e-93
False,0,120,42,2,False,1,0,20,110,16,110,0.320987654321,0.999388834003,0.970672804995,0.942205694357,1.0932032087e-68
True,10,60,42,2,True,1,0,20,105,5,105,2.28571428571,0.891636701089,0.952261609437,0.906802172807,6.91329423226e-55
False,0,120,42,2,True,1,0,20,117,15,117,1.01234567901,0.985139983716,0.976554486148,0.953658664415,1.49266302261e-78
False,0,120,42,2,False,1,0,20,113,12,113,3.15151515152,0.789603972823,0.974051420792,0.948776170347,1.84166136434e-73
True,10,120,42,2,False,1,0,20,119,15,119,4.05333333333,0.669458959285,0.939782069702,0.883190338533,2.1923929722e-56
True,10,30,42,2,True,1,0,20,130,2,130,4.1,0.663145672107,0.969500735011,0.939931675186,4.9435483312e-80
True,10,120,42,2,False,1,0,20,123,16,123,2.0,0.919698602929,0.941412378691,0.886257266753,5.87218355236e-59
False,0,60,42,2,True,1,0,20,106,6,106,3.03225806452,0.804787350399,0.98705968588,0.974286823489,1.6827746782e-84
False,0,60,42,2,False,1,0,20,109,3,109,1.29032258065,0.972188643183,0.982296559622,0.964906531045,1.15731907623e-79
True,10,60,42,2,False,1,0,20,115,5,115,3.92727272727,0.686517887797,0.957208114017,0.91624737354,1.10281004733e-62
False,0,120,42,2,False,1,0,20,129,19,129,1.89898989899,0.928749997808,0.97083306631,0.942516842641,1.23783474592e-80
True,10,120,42,2,True,1,0,20,117,10,117,5.24528301887,0.512760511215,0.94980023052,0.902120477895,7.2010155453e-60
False,0,60,42,2,True,1,0,20,121,8,121,2.0,0.919698602929,0.984709694191,0.969653181834,3.59390755733e-92
True,5,120,42,2,False,1,0,20,131,17,131,2.0,0.919698602929,0.976829213296,0.954195311948,3.05152119368e-88
True,10,120,42,2,False,1,0,20,136,18,136,3.63636363636,0.725747526028,0.955026946441,0.912076468428,1.29508355019e-72
False,0,120,42,2,False,1,0,20,113,11,113,2.57627118644,0.859835950997,0.982981348585,0.966252331666,1.59643190093e-83
False,0,120,42,2,True,1,0,20,131,15,131,2.43037974684,0.876176466238,0.971871401835,0.944534021705,7.04240471768e-83
True,5,120,42,2,False,1,0,20,120,15,120,2.84210526316,0.828387415439,0.952544586649,0.907341189554,8.55345006408e-63
True,10,60,42,2,True,1,0,20,121,7,121,4.57534246575,0.599310824359,0.952689089162,0.907616500608,2.17172964062e-63
True,10,60,42,2,True,1,0,20,113,5,113,16.9411764706,0.00950187807652,0.952915828281,0.908048575788,2.37876815723e-59
False,0,60,42,2,False,1,0,20,120,6,120,1.11111111111,0.981047515705,0.986378100574,0.972941757292,2.38018454648e-94
True,5,30,42,2,True,1,0,20,124,3,124,3.55555555556,0.736564201708,0.982384718175,0.965079734504,9.84445608474e-91
False,0,60,42,2,False,1,0,20,135,8,135,2.04938271605,0.915101275063,0.98503100693,0.970286084614,1.98372614072e-103
True,10,120,42,2,True,1,0,20,108,12,108,5.56666666667,0.473436034705,0.93717269474,0.878292659766,2.73953361298e-50
True,10,60,42,2,True,1,0,20,125,7,125,4.22222222222,0.64663199086,0.953302885475,0.908786391455,8.32134567917e-66
True,5,30,42,2,True,1,0,20,111,2,111,3.66666666667,0.721679409388,0.983110327858,0.966505916741,3.16412914696e-82
False,0,120,42,2,True,1,0,20,125,15,125,0.263157894737,0.999655894213,0.979308406484,0.95904495501,3.3261561049e-87
True,10,60,42,2,False,1,0,20,113,5,113,1.84615384615,0.933289947571,0.947740054031,0.898211210015,6.73789213714e-57
True,5,120,42,2,False,1,0,20,133,15,133,2.425,0.876765122799,0.967598099311,0.936246081791,3.56253576485e-80
True,10,60,42,2,False,1,0,20,128,7,128,3.56756756757,0.734959504792,0.945151719722,0.893311773293,4.42921304443e-63
True,10,60,42,2,False,1,0,20,108,5,108,1.84615384615,0.933289947571,0.966945889642,0.934984353496,9.82945496532e-65
True,10,30,42,2,True,1,0,20,122,2,122,2.53658536585,0.864350920388,0.9682336794,0.937476457924,4.34351979214e-74
False,0,120,42,2,True,1,0,20,93,11,93,2.25925925926,0.894377793251,0.977770113866,0.95603439557,1.55746647866e-63
False,0,60,42,2,True,1,0,20,113,6,113,2.9375,0.81664939758,0.985335650005,0.97088634317,4.38501592754e-87
True,10,120,42,2,True,1,0,20,120,17,120,3.04651162791,0.802986904322,0.940333167011,0.884226464981,4.40831843993e-57
False,0,60,42,2,True,1,0,20,107,6,107,1.55555555556,0.95571915247,0.982387396968,0.965084997722,2.546922988e-78
True,5,60,42,2,True,1,0,20,115,4,115,6.6511627907,0.354314885742,0.968748663772,0.93847397356,2.9499027408e-70
False,0,120,42,2,False,1,0,20,112,13,112,6.17391304348,0.403993084283,0.977843317956,0.956177554472,1.52448597181e-76
False,0,30,42,2,False,1,0,20,112,2,112,3.06976744186,0.800040734796,0.988550333354,0.977231761574,3.45371343876e-92
False,0,60,42,2,False,1,0,20,125,5,125,1.29411764706,0.971981070436,0.984911076412,0.970049828439,1.44930041294e-95
False,0,60,42,2,True,1,0,20,122,6,122,1.67741935484,0.946851186404,0.984921368291,0.970070101715,2.71798966116e-93
True,10,60,42,2,True,1,0,20,120,6,120,2.9375,0.81664939758,0.948330144731,0.899330063405,1.14499373254e-60
True,5,120,42,2,False,1,0,20,128,13,128,3.64705882353,0.724312394967,0.971727231556,0.944253812548,7.49383985285e-81
False,0,120,42,2,False,1,0,20,105,9,105,4.03921568627,0.67136931938,0.976140206376,0.952849702504,3.88328473671e-70
True,10,120,42,2,False,1,0,20,117,14,117,6.52941176471,0.366563773272,0.948784773589,0.900192546595,2.21278780763e-59
False,0,60,42,2,False,1,0,20,142,9,142,3.07692307692,0.79913211481,0.986078413111,0.972350636804,5.65016957009e-111
True,10,120,42,2,True,1,0,20,120,15,120,1.45454545455,0.962456566667,0.947434753518,0.897632612174,3.07364370708e-60
False,0,60,42,2,False,1,0,20,137,6,137,1.77777777778,0.938960169677,0.985068519357,0.970359987827,4.94534063257e-105
False,0,60,42,2,False,1,0,20,130,6,130,3.37704918033,0.760249348152,0.985212433863,0.970643539838,6.12198038921e-100
True,5,120,42,2,True,1,0,20,112,16,112,1.16666666667,0.978499127132,0.97258347562,0.94591861705,1.62082740299e-71
False,0,120,42,2,True,1,0,20,112,15,112,1.09090909091,0.981930141743,0.970695911894,0.942250553368,5.99883131832e-70
False,0,120,42,2,False,1,0,20,111,12,111,2.0625,0.913861614993,0.962152864271,0.925738134224,2.26679645031e-63
False,0,120,42,2,True,1,0,20,134,19,134,3.04,0.803809926927,0.970874927728,0.94259812529,8.76175661051e-84
True,10,60,42,2,True,1,0,20,114,4,114,4.33333333333,0.631664737015,0.960389563622,0.922348113913,5.52212921842e-64
False,0,120,42,2,True,1,0,20,102,13,102,8.0,0.238103305554,0.972003773855,0.944791336388,1.0310973494e-64
False,0,60,42,2,False,1,0,20,122,5,122,2.33962264151,0.885966994068,0.983074470841,0.96643541522,2.64004569567e-90
True,5,30,42,2,True,1,0,20,118,2,118,1.76744186047,0.9397968076,0.979536161988,0.959491092641,1.30475829757e-82
True,5,30,42,2,False,1,0,20,113,2,113,2.7,0.845447300031,0.982803168459,0.965902067932,2.83207409447e-83
True,5,120,42,2,True,1,0,20,115,13,115,5.4,0.493624491073,0.967221007022,0.935516476424,4.19285026667e-69
False,0,120,42,2,True,1,0,20,128,16,128,4.35294117647,0.629029522637,0.970586271197,0.942037709836,8.74619694382e-80
True,10,30,42,2,True,1,0,20,126,2,126,3.05,0.802545653771,0.961524861686,0.924530059641,1.96381521458e-71
True,10,60,42,2,False,1,0,20,131,8,131,3.70731707317,0.716213469984,0.9614297839,0.924347229371,3.52222509667e-74
True,5,60,42,2,True,1,0,20,115,5,115,1.89090909091,0.929453145799,0.974653757723,0.949949947443,2.52201289543e-75
True,10,120,42,2,True,1,0,20,119,16,119,4.67441860465,0.586196247522,0.92810638005,0.86138145269,4.95774987789e-52
False,0,120,42,2,True,1,0,20,132,14,132,3.05555555556,0.801842426802,0.968294517607,0.937594272828,3.52773657461e-80
False,0,120,42,2,True,1,0,20,123,16,123,4.73170731707,0.578654908238,0.970215641439,0.941318390894,2.32773655059e-76
True,5,120,42,2,False,1,0,20,122,17,122,5.22727272727,0.515011651151,0.969086144965,0.939127956363,8.70812775901e-75
True,5,120,42,2,True,1,0,20,122,15,122,1.45454545455,0.962456566667,0.968639344497,0.938262179708,2.03294754821e-74
True,10,120,42,2,False,1,0,20,112,11,112,1.62711864407,0.950607999266,0.947701642179,0.898138402589,2.20659644696e-56
True,5,120,42,2,False,1,0,20,132,20,132,13.431372549,0.0366748382377,0.969454126689,0.939841303753,3.24932102515e-81
False,0,120,42,2,True,1,0,20,120,11,120,2.90909090909,0.820167385237,0.971728594889,0.944256462125,7.9946188577e-76
False,0,30,42,2,False,1,0,20,123,2,123,5.0,0.543813115883,0.986323716575,0.972834473879,1.3293163889e-96
True,10,120,42,2,False,1,0,20,130,16,130,6.1975308642,0.401430442161,0.956699525001,0.915273981137,1.81751411647e-70
True,5,120,42,2,True,1,0,20,120,16,120,1.25,0.974343069101,0.974713063691,0.95006555653,1.20677075048e-78
False,0,120,42,2,False,1,0,20,118,12,118,1.13333333333,0.980049497939,0.97830448149,0.957079658504,3.73766133061e-81
False,0,30,42,2,False,1,0,20,119,2,119,1.3,0.971657701996,0.988457128069,0.977047494031,9.5595403242e-98
True,10,30,42,2,True,1,0,20,134,2,134,3.26315789474,0.77516637658,0.960870984836,0.9232730495,1.83848651434e-75
True,10,120,42,2,True,1,0,20,122,15,122,2.78481012658,0.835330166779,0.949089342631,0.900770580296,4.81031352596e-62
False,0,120,42,2,False,1,0,20,109,17,109,4.32258064516,0.633110705413,0.972297681863,0.945362782156,2.25861967884e-69
True,10,120,42,2,False,1,0,20,126,14,126,3.42465753425,0.753965201707,0.929106999068,0.863239815717,2.06653854357e-55
False,0,60,42,2,False,1,0,20,105,5,105,2.0,0.919698602929,0.985179836227,0.970579309709,1.08754879327e-80
False,0,120,42,2,True,1,0,20,112,17,112,4.96551724138,0.548243362545,0.971114016828,0.94306243368,2.7522772619e-70
True,10,120,42,2,False,1,0,20,107,10,107,6.50980392157,0.368563809514,0.953993237871,0.910103097903,9.5932153116e-57
False,0,120,42,2,False,1,0,20,113,13,113,1.66666666667,0.947665537995,0.977767778193,0.956029828072,3.82971295836e-77
True,10,60,42,2,False,1,0,20,128,7,128,6.89473684211,0.330691749585,0.952882569304,0.907985190883,3.9314024829e-67
True,5,120,42,2,True,1,0,20,131,20,131,4.13333333333,0.658638283621,0.970337535818,0.941554933416,2.06021243677e-81
False,0,120,42,2,False,1,0,20,126,17,126,1.28260869565,0.972608012827,0.973489239488,0.947681299398,2.64583799332e-81
False,0,120,42,2,True,1,0,20,123,15,123,3.39473684211,0.757917723503,0.979372196828,0.959169899919,6.80564086529e-86
True,5,120,42,2,False,1,0,20,108,14,108,1.25333333333,0.97416851094,0.967266882272,0.93560522154,5.90914759182e-65
False,0,120,42,2,False,1,0,20,104,13,104,1.85074626866,0.932900766802,0.976151417246,0.952871589391,1.75498952802e-69
False,0,60,42,2,True,1,0,20,112,5,112,1.01960784314,0.984858082282,0.985674343232,0.971553910907,7.20528083237e-87
True,10,60,42,2,False,1,0,20,112,4,112,2.66666666667,0.849368556151,0.951201819489,0.904784901399,5.3752303537e-58
True,10,30,42,2,False,1,0,20,121,2,121,5.33333333333,0.501824925498,0.951213725413,0.904807551413,1.29255171051e-62
True,10,60,42,2,False,1,0,20,133,6,133,2.10169491525,0.910112029947,0.956728325222,0.915329088283,4.24597966633e-72
False,0,120,42,2,True,1,0,20,125,18,125,1.74736842105,0.941406074812,0.972885773305,0.946506727898,4.55245210214e-80
False,0,60,42,2,True,1,0,20,115,6,115,1.40625,0.965477114891,0.986441791232,0.973067407489,1.55231606726e-90
True,10,60,42,2,False,1,0,20,137,5,137,1.8431372549,0.933545019466,0.944936411756,0.892904822262,2.34237420717e-67
True,5,30,42,2,False,1,0,20,129,2,129,1.11627906977,0.980817955886,0.983991614435,0.968239497278,5.3202177681e-97
False,0,60,42,2,False,1,0,20,107,5,107,1.03846153846,0.984112173458,0.982997079645,0.966283258591,4.06922212034e-79
True,5,60,42,2,False,1,0,20,121,5,121,1.81132075472,0.936207804757,0.97600534118,0.952586426012,1.22979803135e-80
False,0,120,42,2,True,1,0,20,112,15,112,0.325,0.999366573578,0.974085656362,0.94884286593,7.60837807905e-73
False,0,30,42,2,True,1,0,20,120,3,120,1.66666666667,0.947665537995,0.985195782726,0.970610730301,3.12309905025e-92
True,5,60,42,2,True,1,0,20,107,6,107,3.37704918033,0.760249348152,0.98209490415,0.964510400757,6.00227948611e-78
False,0,60,42,2,True,1,0,20,129,6,129,1.67741935484,0.946851186404,0.980753045032,0.96187653534,5.79702688887e-92
True,10,30,42,2,True,1,0,20,113,2,113,3.56097560976,0.735840278115,0.94603898289,0.894989757148,3.80451149025e-56
False,0,60,42,2,True,1,0,20,119,7,119,0.547945205479,0.997205191211,0.985137555526,0.970496003308,2.29795315845e-91
True,10,120,42,2,True,1,0,20,118,12,118,5.26315789474,0.510531050512,0.944416672788,0.891922851839,7.07508119416e-58
True,10,30,42,2,True,1,0,20,114,2,114,2.15789473684,0.904619186297,0.958782028877,0.919262978898,4.90207796557e-63
True,5,60,42,2,False,1,0,20,115,6,115,0.774193548387,0.992747823472,0.983815090994,0.967892133267,3.19851489761e-86
False,0,120,42,2,False,1,0,20,119,17,119,1.05882352941,0.983283761089,0.975259877091,0.951131827863,1.53333853732e-78
True,10,60,42,2,True,1,0,20,115,6,115,7.77419354839,0.255117670806,0.949364639452,0.901293218642,1.19453619733e-58
True,5,120,42,2,True,1,0,20,130,16,130,2.36363636364,0.883405903433,0.961389003114,0.924268815309,1.37372070557e-73
True,5,60,42,2,False,1,0,20,114,3,114,5.0,0.543813115883,0.979932928835,0.960268545014,2.73236119131e-80
False,0,60,42,2,False,1,0,20,121,7,121,1.06666666667,0.982958332246,0.984860895153,0.969950982802,1.99834003915e-92
True,10,120,42,2,True,1,0,20,123,15,123,6.10666666667,0.411348001629,0.959240886841,0.920143078987,2.93309723988e-68
True,10,60,42,2,True,1,0,20,120,7,120,0.547945205479,0.997205191211,0.95674750575,0.915365789759,4.06591630462e-65
True,10,60,42,2,False,1,0,20,136,8,136,9.63218390805,0.14102073787,0.962111867999,0.925659246544,1.68384445834e-77
False,0,60,42,2,False,1,0,20,117,5,117,3.2,0.783358489819,0.982707038923,0.965713124348,4.44576230197e-86
False,0,60,42,2,True,1,0,20,122,7,122,1.10810810811,0.981180202453,0.986290533605,0.97276901668,9.3570652692e-96
False,0,120,42,2,True,1,0,20,118,16,118,2.22222222222,0.898168522291,0.970835846661,0.942522241162,8.5584483382e-74
False,0,120,42,2,False,1,0,20,113,13,113,1.2676056338,0.973413886422,0.973701537386,0.948094683908,3.83637945255e-73
True,5,60,42,2,False,1,0,20,131,6,131,1.22580645161,0.975590869343,0.983176249811,0.966635538192,4.02609305154e-97
True,10,120,42,2,True,1,0,20,116,15,116,3.13924050633,0.791178767684,0.94810707925,0.898907033723,1.45999502244e-58
False,0,120,42,2,False,1,0,20,116,14,116,3.27272727273,0.773919890144,0.972223920404,0.945219351405,9.6894899389e-74
True,10,60,42,2,True,1,0,20,126,8,126,1.5,0.959494560255,0.965401905681,0.932000839493,3.05221082837e-74
False,0,120,42,2,True,1,0,20,138,20,138,6.21359223301,0.399693825021,0.973293394039,0.94730003088,8.49294143807e-89
False,0,30,42,2,True,1,0,20,108,2,108,0.829268292683,0.991265838825,0.989310663004,0.978735587934,1.81330961723e-90
True,10,60,42,2,False,1,0,20,116,5,116,6.66666666667,0.352776156434,0.948271225835,0.899218317747,1.22443418838e-58
True,10,60,42,2,False,1,0,20,141,8,141,3.16666666667,0.787656498701,0.965514992858,0.932219201434,4.0418781506e-83
True,10,60,42,2,True,1,0,20,130,8,130,5.16666666667,0.522621653146,0.956941480043,0.915736996226,1.27955379028e-70
False,0,120,42,2,False,1,0,20,122,13,122,2.72727272727,0.842215456408,0.972872200031,0.946480317593,3.83706775095e-78
True,5,120,42,2,True,1,0,20,114,15,114,1.81818181818,0.93563785413,0.971587698101,0.943982655102,6.23325663352e-72
True,10,60,42,2,True,1,0,20,112,4,112,1.78947368421,0.938006909713,0.949027178576,0.900652585676,5.57394412281e-57
True,5,60,42,2,False,1,0,20,128,8,128,3.53488372093,0.73932293344,0.978908761202,0.958262362757,8.97962948342e-89
True,5,120,42,2,False,1,0,20,115,16,115,1.25581395349,0.974038192644,0.970845198393,0.942540399243,6.18083631666e-72
True,10,60,42,2,False,1,0,20,121,6,121,6.84745762712,0.335185021575,0.947008523877,0.896825144297,1.56362870144e-60
False,0,60,42,2,True,1,0,20,120,5,120,3.49019607843,0.745273604745,0.987362913133,0.97488552223,2.92438076881e-96
True,10,120,42,2,True,1,0,20,113,15,113,2.10526315789,0.909767326167,0.95308758164,0.908375938277,1.95123826195e-59
False,0,60,42,2,False,1,0,20,113,5,113,0.490566037736,0.997951414951,0.986216199534,0.972622392222,1.44434285613e-88
True,10,60,42,2,False,1,0,20,123,5,123,4.26923076923,0.640293167122,0.946873037891,0.896568549885,1.85966644502e-61
True,10,120,42,2,True,1,0,20,109,12,109,0.888888888889,0.989475908071,0.941226852322,0.885907987531,2.98664014613e-52
True,5,60,42,2,True,1,0,20,119,7,119,7.22666666667,0.3003930669,0.978804668255,0.958058578597,1.99842323983e-82
True,5,120,42,2,False,1,0,20,119,14,119,2.05970149254,0.91412673503,0.974791206734,0.950217896726,4.535249552e-78
False,0,120,42,2,True,1,0,20,114,13,114,8.0303030303,0.235891626839,0.964960754328,0.931149257394,6.52309909146e-67
True,5,120,42,2,False,1,0,20,126,18,126,6.08333333333,0.413920123543,0.965940390726,0.933040838436,1.17321262456e-74
True,5,30,42,2,True,1,0,20,111,2,111,3.66666666667,0.721679409388,0.985205324639,0.970629531696,2.45317291195e-85
True,5,30,42,2,True,1,0,20,114,2,114,2.53658536585,0.864350920388,0.978376142167,0.957219875561,1.71885856682e-78
False,0,60,42,2,True,1,0,20,130,7,130,0.693333333333,0.994633811575,0.985921976897,0.972042144529,2.69026475237e-101
False,0,30,42,2,True,1,0,20,122,2,122,2.15789473684,0.904619186297,0.989137849196,0.978393684711,8.72874534973e-102
